Water,Methane,Ethane,Propane,Isobutane,Butane,Isopentane,Pentane,Hexane,Heptane,Carbon Dioxide,SPECIFIC GRAVITY,Pressure (psia),PR,Hydrate Temperature (K)
0,54.21,0,0,0,0,0,0,0,0,45.79,0.995826348,722.2222222,0.847687022,286.2098694
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0.655660836,1235.401,1.552000656,289.1109
0,80,0,0,0,0,0,0,0,0,20,0.746855368,500,0.668627975,283.9076843
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0.65573579,728.2924,0.946134556,285.7328
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0.64017476,1016.34,1.50112896,289.0336
0,10.04,0,0,0,0,0,0,0,0,89.96,1.4222338,997,0.967549346,287.02
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0.655660836,2025.446,2.54451269,291.7873
0.7407407,88.88889,1.851852,2.592593,0.3703704,0.7407407,1.851852,0.3703704,0.3703704,0.3703704,1.851852,0.685139183,1528.628,2.229873698,292.136
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0.65573579,104.2089,0.135379198,264.1354
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0.702698121,1668.929,2.334192708,292.8854
0,78,0,2,0,0,0,0,0,0,20,0.766222989,492.68,0.659739147,283.21
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0.64017476,702.152,1.037074897,286.4724
4.379562,65.69343,12.40876,5.109489,0.729927,1.459854,0.729927,0.729927,0.729927,0.729927,7.29927,0.835746521,1724.071,2.152574797,294.212
5.714286,64.7619,16.19048,6.666667,0.952381,1.904762,0.952381,0.952381,0.952381,0.952381,0,0.82973851,557.958,0.694602929,288.3711
0,90,0,0,0,0,0,0,0,0,10,0.65031757,1166.666667,1.64923193,289.0549622
4.379562,65.69343,12.40876,5.109489,0.729927,1.459854,0.729927,0.729927,0.729927,0.729927,7.29927,0.835746521,19.81831,0.024743989,242.7333
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,1.070778126,139.1197,0.117098879,277.2089
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,1.070778126,679.8285,0.572220577,288.0015
0,52.26,0,0,0,0,0,0,0,0,47.74,1.014651219,1166.666667,1.356794876,289.1873169
0,82.16,0,0,0,0,0,0,0,0,17.84,0.726003203,2500,3.382613044,293.1667786
0,52.55,8.12,4.74,1.31,1.88,0,0,0,0,31.4,0.988463027,724,0.915576476,286.96
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0.768418394,1186.559,1.158298995,292.296
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0.702698121,1674.458,2.341925662,292.9015
0,86,0,0,0,0,0,0,0,0,14,0.688932689,722.2222222,0.998151117,285.8704224
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0.655660836,2161.487,2.715417296,292.119
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0.727137989,2195.169,3.029365259,293.8357
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0.945298948,1680.843,2.18945959,293.1576
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,1.070778126,76.52863,0.064415153,272.9404
0,85.75,0,0,0,0,0,0,0,0,14.25,0.691346134,1388.888889,1.9168457,290.4219055
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0.655660836,1421.319,1.78556438,289.9184
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0.655660836,146.1804,0.183642458,271.812
0,78.14,0,0,0,0,0,0,0,0,21.86,0.764811398,1833.333333,2.427245307,291.7189026
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,1.070778126,27.40626,0.023068209,251.1784
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0.670483235,130.9275,0.16482607,273.2084
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0.727137989,1012.737,1.397591841,289.6277
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0.702698121,104.3765,0.145982762,270.7505
0.7407407,88.88889,1.851852,2.592593,0.3703704,0.7407407,1.851852,0.3703704,0.3703704,0.3703704,1.851852,0.685139183,511.7925,0.746573159,284.9976
0,77.37,0,0,0,0,0,0,0,0,22.63,0.772244808,2277.777778,3.003299176,292.842041
0,80,0,0,0,0,0,0,0,0,20,0.746855368,558,0.746188821,280.93
1.686341,92.74874,1.686341,1.180438,0.1686341,0.3372681,0.8431703,0.1686341,0.1686341,0.1686341,0.8431703,0.618590173,151.5023,0.213398714,272.4042
1.686341,92.74874,1.686341,1.180438,0.1686341,0.3372681,0.8431703,0.1686341,0.1686341,0.1686341,0.8431703,0.618590173,158.6961,0.223531548,273.1935
0,84.21,0,0,0,0,0,0,0,0,15.79,0.706212955,722.2222222,0.988273842,285.8704224
0,24.42,3.99,0.75,0.92,0,0,0,0,0,66.85,1.222079631,740,0.807354484,286.84
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0.702698121,114.2858,0.159842079,272.9043
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0.65573579,1244.566,1.616832608,289.3312
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0.702698121,401.5957,0.56167863,283.282
0,50.02,0,0,0,0,0,0,0,0,49.98,1.036275685,2055.555556,2.365646375,292.1621094
0,50,0,0,0,0,0,0,0,0,50,1.036468761,409.73,0.471495972,278.4
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0.768418394,992.7955,0.969150316,291.2664
5.714286,64.7619,16.19048,6.666667,0.952381,1.904762,0.952381,0.952381,0.952381,0.952381,0,0.82973851,1904.721,2.371190636,295.4984
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0.768418394,741.0524,0.723402924,289.3788
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0.779020869,107.2692,0.132428348,272.3479
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0.655660836,213.1454,0.267768766,275.7152
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0.64017476,1407.645,2.079084435,290.9759
0,0,0,26,0,0,0,0,0,0,74,1.519938557,189,0.198383542,281.82
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0.768418394,2324.344,2.268985629,295.5155
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0.945298948,2560.224,3.334937879,295.0273
0,77.78,0,0,0,0,0,0,0,0,22.22,0.768286759,1166.666667,1.541642133,289.3113403
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0.64017476,1945.121,2.872933726,292.6444
0.7407407,88.88889,1.851852,2.592593,0.3703704,0.7407407,1.851852,0.3703704,0.3703704,0.3703704,1.851852,0.685139183,34.81191,0.050781591,247.0386
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0.945298948,1945.644,2.534388348,293.7295
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0.768418394,2255.973,2.202243005,295.3688
0,76.31,0,0,0,0,0,0,0,0,23.69,0.782477815,1166.666667,1.529638182,289.3113403
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0.64017476,581.2358,0.858482291,285.0535
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0.779020869,1692.466,2.089420601,292.6757
0,50.4,0,0,0,0,0,0,0,0,49.6,1.032607249,1611.111111,1.857436973,291.0880737
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0.727137989,19.07678,0.026326235,234.1441
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0.702698121,116.0157,0.162261547,273.1137
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0.64017476,1546.136,2.28363493,291.4719
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0.702698121,1601.17,2.239423809,292.6868
0,52,0,0,0,0,0,0,0,0,48,1.017161201,722.2222222,0.838895858,286.2098694
0,90,0,0,0,0,0,0,0,0,10,0.65031757,2055.555556,2.90578959,292.1208191
0.7407407,88.88889,1.851852,2.592593,0.3703704,0.7407407,1.851852,0.3703704,0.3703704,0.3703704,1.851852,0.685139183,1662.176,2.42468576,292.536
0,84.21,0,0,0,0,0,0,0,0,15.79,0.706212955,944.4444444,1.292358101,287.9468384
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0.768418394,85.48908,0.083453006,271.8349
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0.64017476,641.2663,0.947147031,285.7991
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0.945298948,1513.742,1.971794474,292.7376
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0.641855639,1313.174,1.923177845,290.814
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0.945298948,82.5392,0.107515243,272.335
0,80,0,0,0,0,0,0,0,0,20,0.746855368,1388.888889,1.857299932,290.6068115
0,78,0,2,0,0,0,0,0,0,20,0.766222989,2055.555556,2.752558392,292.9409485
5.714286,64.7619,16.19048,6.666667,0.952381,1.904762,0.952381,0.952381,0.952381,0.952381,0,0.82973851,2518.653,3.135475699,296.8975
0,87,0,0,0,0,0,0,0,0,13,0.679278909,1388.888889,1.930299212,290.3410645
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0.670483235,105.9667,0.133402644,268.5255
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0.702698121,242.8737,0.33968732,279.1707
5.714286,64.7619,16.19048,6.666667,0.952381,1.904762,0.952381,0.952381,0.952381,0.952381,0,0.82973851,2381.418,2.964631598,296.6104
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0.779020869,1699.134,2.097652528,292.6926
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0.945298948,2697.945,3.514332721,295.2872
0.7407407,88.88889,1.851852,2.592593,0.3703704,0.7407407,1.851852,0.3703704,0.3703704,0.3703704,1.851852,0.685139183,1133.883,1.65404263,290.5111
5.714286,64.7619,16.19048,6.666667,0.952381,1.904762,0.952381,0.952381,0.952381,0.952381,0,0.82973851,678.1846,0.844273242,289.7401
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0.641855639,21.20918,0.031061402,234.2099
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0.779020869,655.9439,0.809790387,287.0983
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0.768418394,2461.409,2.402786183,295.8005
0,77.37,0,0,0,0,0,0,0,0,22.63,0.772244808,1388.888889,1.831279985,290.5892029
0,50.58,0,0,0,0,0,0,0,0,49.42,1.030869569,944.4444444,1.089755996,288.2112732
0,56,0,0,0,0,0,0,0,0,44,0.978546082,944.4444444,1.118003272,288.2112732
0,20,0,0,0,0,0,0,0,0,80,1.326082154,333.59,0.336891537,274
0,94,0,0,0,0,0,0,0,0,6,0.611702451,944.4444444,1.366304676,287.7431946
0,50,0,0,0,0,0,0,0,0,50,1.036468761,454,0.522439586,277.6
0.7407407,88.88889,1.851852,2.592593,0.3703704,0.7407407,1.851852,0.3703704,0.3703704,0.3703704,1.851852,0.685139183,877.7661,1.28043418,288.8951
0,80,0,0,0,0,0,0,0,0,20,0.746855368,2055.555556,2.748803899,292.3765564
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0.945298948,963.1222,1.254559252,290.499
0,93,0,0,0,0,0,0,0,0,7,0.621356231,1166.666667,1.677981054,288.9642029
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,1.070778126,280.405,0.236020571,282.2324
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0.655660836,1957.631,2.459318551,291.6135
0,84.21,0,0,0,0,0,0,0,0,15.79,0.706212955,500,0.684189583,283.1618347
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0.727137989,948.8505,1.309427539,289.2049
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0.702698121,634.713,0.887720482,286.8431
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0.670483235,1044.401,1.314807905,289.6718
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0.702698121,346.7054,0.484908116,282.0933
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0.655660836,1199.407,1.506782374,288.9351
0.7407407,88.88889,1.851852,2.592593,0.3703704,0.7407407,1.851852,0.3703704,0.3703704,0.3703704,1.851852,0.685139183,2056.873,3.000446807,293.5276
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0.64017476,1527.381,2.255933892,291.409
0,50,0,0,0,0,0,0,0,0,50,1.036468761,1227,1.411967779,294
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0.670483235,1648.891,2.075807014,292.3234
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0.945298948,2285.924,2.97763576,294.4798
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0.945298948,207.7619,0.270629847,279.7867
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0.727137989,1439.854,1.987019535,291.679
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0.64017476,2559.693,3.780653413,294.0272
0.7407407,88.88889,1.851852,2.592593,0.3703704,0.7407407,1.851852,0.3703704,0.3703704,0.3703704,1.851852,0.685139183,115.7039,0.168782126,272.8384
0,52.26,0,0,0,0,0,0,0,0,47.74,1.014651219,1611.111111,1.873669113,291.0880737
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0.65573579,1174.313,1.52556598,288.9771
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0.779020869,1629.618,2.011832096,292.5104
1.686341,92.74874,1.686341,1.180438,0.1686341,0.3372681,0.8431703,0.1686341,0.1686341,0.1686341,0.8431703,0.618590173,106.427,0.149907855,264.1894
0,82.16,0,0,0,0,0,0,0,0,17.84,0.726003203,722.2222222,0.977199324,285.9397888
0,92,0,0,0,0,0,0,0,0,8,0.63101001,98,0.140136132,273.93
1.686341,92.74874,1.686341,1.180438,0.1686341,0.3372681,0.8431703,0.1686341,0.1686341,0.1686341,0.8431703,0.618590173,1057.524,1.48957647,288.3452
5.714286,64.7619,16.19048,6.666667,0.952381,1.904762,0.952381,0.952381,0.952381,0.952381,0,0.82973851,17.59994,0.021910197,242.8125
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0.727137989,122.2826,0.168751773,272.9989
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0.945298948,1091.525,1.421816243,291.183
5.714286,64.7619,16.19048,6.666667,0.952381,1.904762,0.952381,0.952381,0.952381,0.952381,0,0.82973851,1727.56,2.150642585,295.0567
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0.779020869,2160.042,2.666662877,293.8373
0,80,0,0,0,0,0,0,0,0,20,0.746855368,2277.777778,3.045971888,292.8596497
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0.64017476,25.61161,0.037828216,238.4681
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0.641855639,76.79523,0.112468633,259.9074
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0.655660836,154.3274,0.193877313,273.0193
1.686341,92.74874,1.686341,1.180438,0.1686341,0.3372681,0.8431703,0.1686341,0.1686341,0.1686341,0.8431703,0.618590173,87.75824,0.123611955,259.893
4.379562,65.69343,12.40876,5.109489,0.729927,1.459854,0.729927,0.729927,0.729927,0.729927,7.29927,0.835746521,1755.889,2.192300901,294.2844
0,78.4,0,0,0,0,0,0,0,0,21.6,0.762301415,500,0.662897871,283.9076843
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0.779020869,13.13207,0.016212094,229.8627
0,0,0,0,0,0,0,0,0,0,100,1.519157749,200,0.186741363,273.93
0,87.56,0,0,0,0,0,0,0,0,12.44,0.673872793,1833.333333,2.556031937,291.4531555
0,85.75,0,0,0,0,0,0,0,0,14.25,0.691346134,1833.333333,2.530236324,291.5339966
0,78.4,0,0,0,0,0,0,0,0,21.6,0.762301415,944.4444444,1.252140424,288.2564087
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,1.070778126,1605.918,1.351722273,292.1903
0,60,0,0,0,0,0,0,0,0,40,0.939930963,507.63,0.612635771,280.16
0,92,0,0,0,0,0,0,0,0,8,0.63101001,944.4444444,1.350518281,287.8339539
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0.641855639,1286.997,1.88484094,290.6947
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0.702698121,2688.862,3.760688486,295.2965
0,52.55,8.12,4.74,1.31,1.88,0,0,0,0,31.4,0.988463027,722.2222222,0.913328283,288.1549683
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0.727137989,1476.066,2.036992623,291.8079
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,1.070778126,2146.152,1.806444326,293.3162
5.714286,64.7619,16.19048,6.666667,0.952381,1.904762,0.952381,0.952381,0.952381,0.952381,0,0.82973851,2587.415,3.221077638,297.037
5.714286,64.7619,16.19048,6.666667,0.952381,1.904762,0.952381,0.952381,0.952381,0.952381,0,0.82973851,2312.956,2.87940313,296.4625
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0.702698121,819.3093,1.145900032,288.6845
0,50,0,0,0,0,0,0,0,0,50,1.036468761,307.47,0.353820483,275.6
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0.65573579,18.43469,0.023948756,229.8724
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,1.070778126,99.6263,0.083856765,274.8087
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0.727137989,1472.753,2.032420635,291.7963
0,93,0,0,0,0,0,0,0,0,7,0.621356231,1833.333333,2.636827369,291.3693237
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0.779020869,1888.53,2.331469871,293.1936
1.686341,92.74874,1.686341,1.180438,0.1686341,0.3372681,0.8431703,0.1686341,0.1686341,0.1686341,0.8431703,0.618590173,1124.132,1.583397234,288.7424
5.714286,64.7619,16.19048,6.666667,0.952381,1.904762,0.952381,0.952381,0.952381,0.952381,0,0.82973851,1475.896,1.837345614,294.3514
0,54.21,0,0,0,0,0,0,0,0,45.79,0.995826348,2277.777778,2.673474454,292.6289063
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0.64017476,952.4281,1.406731412,288.6083
0,82,11.3,4.2,0.1,0.1,0,0.2,0,0,0.5,0.65191039,1166.666667,1.767126817,291.4407349
0,94,0,0,0,0,0,0,0,0,6,0.611702451,722.2222222,1.044821223,285.6667786
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,1.070778126,1521.347,1.280537751,291.9887
0.7407407,88.88889,1.851852,2.592593,0.3703704,0.7407407,1.851852,0.3703704,0.3703704,0.3703704,1.851852,0.685139183,1004.938,1.465945157,289.7723
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0.65573579,915.9239,1.189889188,287.3624
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0.65573579,1911.262,2.482946443,291.7093
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0.655660836,149.6568,0.188009765,272.3682
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,1.070778126,2010.171,1.691987332,293.053
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0.64017476,1675.556,2.474787606,291.8905
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0.779020869,110.3051,0.136176294,272.9929
5.714286,64.7619,16.19048,6.666667,0.952381,1.904762,0.952381,0.952381,0.952381,0.952381,0,0.82973851,1639.059,2.040467529,294.8309
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0.702698121,64.73626,0.090541243,259.9016
